Date,AAPL,MSFT,NVDA,SPY
2022-04-13,166.95529174804688,278.2366638183594,22.163846969604492,420.63824462890625
2022-04-14,161.94854736328125,270.70074462890625,21.220518112182617,415.40057373046875
2022-04-18,161.73301696777344,271.3681945800781,21.74459457397461,415.5713195800781
2022-04-19,164.0159149169922,275.9922790527344,22.158857345581055,422.2797546386719
2022-04-20,163.849365234375,277.0176696777344,21.444124221801758,421.96661376953125
2022-04-21,163.05575561523438,271.648681640625,20.14741325378418,415.6567687988281
2022-04-22,158.51931762695312,265.0899353027344,19.4805908203125,404.25152587890625
2022-04-25,159.58729553222656,271.56170654296875,19.866905212402344,406.59515380859375
2022-04-26,153.6301727294922,261.4042663574219,18.754871368408203,394.8198547363281
2022-04-27,153.4048614501953,273.9801025390625,18.38252830505371,395.9300537109375
2022-04-28,160.3319549560547,280.1809997558594,19.747119903564453,405.9309997558594
2022-04-29,154.4630126953125,268.4660339355469,18.51429557800293,390.92950439453125
2022-05-02,154.76675415039062,275.1893310546875,19.49855613708496,393.28271484375
2022-05-03,156.25604248046875,272.5870361328125,19.567434310913086,395.0854797363281
2022-05-04,162.663818359375,280.5196228027344,20.29814338684082,407.116943359375
2022-05-05,153.600830078125,268.3016357421875,18.810773849487305,392.6469421386719
2022-05-06,154.326904296875,265.7670593261719,18.642074584960938,390.30328369140625
2022-05-09,149.2049560546875,255.94822692871094,16.92011260986328,377.8068542480469
2022-05-10,151.6089324951172,260.70770263671875,17.563974380493164,378.6797790527344
2022-05-11,143.74929809570312,252.0496368408203,16.600677490234375,372.6639709472656
2022-05-12,139.88330078125,247.01937866210938,16.14647674560547,372.27490234375
2022-05-13,144.34788513183594,252.60110473632812,17.674781799316406,381.1752014160156
2022-05-16,142.80734252929688,252.9687042236328,17.23356056213379,379.6285705566406
2022-05-17,146.4378662109375,258.1151428222656,18.14495277404785,387.4377136230469
2022-05-18,138.1759796142578,246.36329650878906,16.90813446044922,371.81951904296875
2022-05-19,134.7711639404297,245.4518280029297,17.093807220458984,369.5422058105469
2022-05-20,135.00660705566406,244.88941955566406,16.66456413269043,369.7035827636719
2022-05-23,140.4229736328125,252.73367309570312,16.868202209472656,376.6207580566406
2022-05-24,137.72463989257812,251.73497009277344,16.12551498413086,373.7456970214844
2022-05-25,137.88160705566406,254.5469512939453,16.945068359375,377.0476989746094
2022-05-26,141.08041381835938,257.8242492675781,17.81952667236328,384.58160400390625
2022-05-27,146.8303985595703,264.94134521484375,18.777833938598633,394.02276611328125
2022-05-31,146.04537963867188,263.6129455566406,18.63907814025879,391.81195068359375
2022-06-01,145.91783142089844,264.1462707519531,18.28769874572754,388.6427917480469
2022-06-02,148.37091064453125,266.2406311035156,19.557449340820312,396.0438232421875
2022-06-03,142.65036010742188,261.8191833496094,18.686992645263672,389.5442199707031
2022-06-06,143.3960723876953,260.587646484375,18.752872467041016,390.730224609375
2022-06-07,145.91783142089844,264.223876953125,18.89262580871582,394.4782409667969
2022-06-08,145.18194580078125,262.197265625,18.61905288696289,390.1893005371094
2022-06-09,139.96180725097656,256.74798583984375,18.019981384277344,380.9095458984375
2022-06-10,134.55528259277344,245.30638122558594,16.94765281677246,369.8648376464844
2022-06-13,129.40382385253906,234.9022674560547,15.622713088989258,355.8217468261719
2022-06-14,130.26727294921875,237.06451416015625,15.811420440673828,354.7495422363281
2022-06-15,132.88717651367188,244.11375427246094,16.501344680786133,359.8070373535156
2022-06-16,127.61799621582031,237.52993774414062,15.5767822265625,347.8988342285156
2022-06-17,129.08982849121094,240.12850952148438,15.855348587036133,348.6488037109375
2022-06-21,133.31890869140625,246.03359985351562,16.540285110473633,357.4255676269531
2022-06-22,132.8086700439453,245.442138671875,16.334606170654297,356.77752685546875
2022-06-23,135.67385864257812,250.99806213378906,16.19981575012207,360.27484130859375
2022-06-24,139.0001983642578,259.569580078125,17.09941864013672,371.7294006347656
2022-06-27,139.0001983642578,256.844970703125,16.842815399169922,370.3094482421875
2022-06-28,134.8594512939453,248.69039916992188,15.957192420959473,362.7430419921875
2022-06-29,136.6157989501953,252.3555450439453,15.517874717712402,362.4476013183594
2022-06-30,134.15298461914062,249.02975463867188,15.135470390319824,359.5029602050781
2022-07-01,136.32144165039062,251.69615173339844,14.500454902648926,363.30517578125
2022-07-05,138.90206909179688,254.86688232421875,14.940773010253906,363.9914245605469
2022-07-06,140.23654174804688,258.12481689453125,15.106513977050781,365.2206726074219
2022-07-07,143.6021728515625,260.2483215332031,15.833382606506348,370.6906433105469
2022-07-08,144.27919006347656,259.5308837890625,15.813414573669434,370.3857116699219
2022-07-11,142.14990234375,256.4764709472656,15.12847900390625,366.154541015625
2022-07-12,143.121337890625,245.9656982421875,15.058588981628418,362.91448974609375
2022-07-13,142.75830078125,245.04458618164062,15.140459060668945,361.0085754394531
2022-07-14,145.68234252929688,246.36329650878906,15.348137855529785,360.1319274902344
